Date,Total_Sentiment,Average_Sentiment,Total_Tweets,Close,High,Low,Open,Volume,30D_MA_Price,30D_MA_Sentiment,30D_MA_Volume,Volume_Ratio,Daily_Return,30D_Volatility,7D_MA_Sentiment
2022-03-10,0.20274487137794495,0.006758162379264831,30,277.8776550292969,278.8603895397049,273.0029402871928,275.3770506040036,30628000.0,288.523036702474,-0.003929086883308152,37554370.0,0.8155642073079644,-0.01008678147948594,0.35880139226087565,-0.03960467635009152
2022-03-11,0.8411670923233032,0.0647051609479464,13,272.5067443847656,281.6918204908047,271.8840132688188,280.1836602719386,27209300.0,287.901899210612,-0.0006204510860520744,36678636.666666664,0.741829644522411,-0.019328328663076544,0.36091816910785696,0.02339982469924367
2022-03-14,0.0,0.0,4,268.97479248046875,277.69282106161535,268.3715402141121,272.7694677796933,30660700.0,286.8905049641927,-0.002514894982133787,36042536.666666664,0.8506809685333839,-0.012960970607428068,0.35069605089968847,-0.014713238235972417
2022-03-15,1.6889052391052246,0.3377810478210449,5,279.39556884765625,280.04748870402545,271.20296580090604,272.7792132914778,34245100.0,286.1384338378906,0.011263180792376915,35635890.0,0.9609722108806599,0.03874257610197507,0.36989473619886776,0.044119967725946674
2022-03-16,-0.8944202065467834,-0.0993800229496426,9,286.4400329589844,286.6151649451855,275.5522157483522,281.3025904827937,37826300.0,285.6930318196615,0.005543426247454529,35531753.333333336,1.0645773555034248,0.025213227755839007,0.37803052516026586,0.031962444064786176
2022-03-17,-0.5572798252105713,-0.05572798252105713,10,287.24761962890625,287.6270722839405,281.5555922557569,285.36974617952256,30816600.0,285.12242838541664,0.009126237126208192,35337773.333333336,0.8720583413480494,0.0028193917644099287,0.3750326782264662,0.03558661806361888
2022-03-18,0.0,0.0,9,292.3169860839844,292.8716005603134,284.82493969968124,287.3936319849258,43390600.0,285.1159952799479,0.008763363943785402,35326460.0,1.2282747832644425,0.017648071241207264,0.3617674315859204,0.036305195096793766
2022-03-21,0.6722687482833862,0.22408958276112875,3,291.0813293457031,292.0348755991521,286.93635912767775,290.81863125756865,28351200.0,284.9165771484375,0.014630301925496896,35101616.666666664,0.8076892944626958,-0.004227112337311212,0.35901182250986763,0.06735254086563147
2022-03-22,0.695979118347168,0.07733101314968532,9,295.8488464355469,296.76346407735963,290.70169476082606,291.7038783862018,27599700.0,285.03758341471354,0.015729421625450952,35070496.666666664,0.7869777340858874,0.01637864269948275,0.3589500345903789,0.06915623403730846
2022-03-23,0.0,0.0,3,291.4022827148437,295.041304451988,289.6800921382554,292.39475668563443,25715400.0,284.8935292561849,0.015750735794872295,34846970.0,0.7379522523766054,-0.01502984978402444,0.3600761166247938,0.06915623403730846
2022-03-24,0.0,0.0,3,295.8878173828125,295.9851228320078,290.2639068633917,291.0617699759575,24484500.0,284.6837554931641,0.018897764479488384,34620296.666666664,0.707229641494503,0.015392929067608474,0.3571155415120203,0.02090179863430205
2022-03-25,-0.8535987734794617,-0.08535987734794617,10,295.4792175292969,297.2500761733561,291.2077834301225,296.987378121376,22566500.0,284.74615580240885,0.016052435234556846,33859640.0,0.6664719412256007,-0.0013809282758910912,0.3472127115998965,0.02290467657740154
2022-03-28,0.7750844359397888,0.1107263479913984,7,302.30963134765625,302.4069071163755,296.1116267591082,296.1116267591082,29578200.0,285.2738037109375,0.02813290296235009,33539726.666666668,0.8818855411065762,0.02311639334729909,0.3450594947928068,0.046683866650609473
2022-03-29,0.0,0.0,16,306.8924255371094,307.2913571400481,300.7041605046977,305.4329327088514,30393400.0,285.95550740559895,0.02813290296235009,33340856.666666668,0.9115962527257597,0.01515927285883567,0.347070396892828,0.046683866650609473
2022-03-30,0.0,0.0,2,305.3842163085937,307.41780212109006,303.1657887520506,305.2869405570279,28163600.0,286.40989583333334,0.02905341987714162,33377700.0,0.8437849222684607,-0.004914455695268716,0.3443144246691895,0.014671069113305363
2022-03-31,0.0,0.0,10,299.984130859375,306.6297043298301,299.5754895267012,305.42317015815905,33422100.0,286.6956329345703,0.02905341987714162,33492366.666666668,0.9979020095126153,-0.017682922563888703,0.34882757685429916,0.003623781520493175
2022-04-01,-0.34538424015045177,-0.026568018473111674,13,301.064208984375,301.7550273107037,297.2889825923941,301.01554140488423,27110500.0,287.3018107096354,0.023554280525419097,33313996.666666668,0.8137870778838804,0.003600450870203886,0.33666671526196273,-0.00017164968995134994
2022-04-04,1.582733690738678,0.19784171134233475,8,306.4643249511719,306.6005288499604,301.3463602694202,301.71610322728264,24289600.0,288.178803507487,0.02613682348664363,32981516.666666668,0.7364609773858186,0.017936758358005678,0.3376607970684623,0.028091451930382184
2022-04-05,1.7185218930244446,0.15622926300222223,11,302.4847106933594,306.3669515025398,301.5019761753652,304.8101534591533,23156700.0,288.92995300292966,0.02528730608341672,32362203.333333332,0.7155476949911013,-0.012985571023467646,0.34075860911512934,0.06260418626612053
2022-04-06,0.613831639289856,0.051152636607488,12,291.4120178222656,298.70948070596177,288.697353315364,296.9483620388393,40110400.0,289.5536417643229,0.023627748387043977,32438843.333333332,1.236492916465476,-0.03660579354808635,0.34989029122253235,0.05409365606841904
2022-04-07,0.0,0.0,4,293.2315979003906,295.4500260654248,288.3471720326163,288.6487982094901,31411200.0,289.77354024251304,0.02979626844027172,31586226.666666668,0.9944587662048479,0.006244011800621063,0.31843747233092773,0.05409365606841904
2022-04-08,-0.8492898941040039,-0.09436554378933376,9,288.9504089355469,292.98833340111605,288.27903981815683,292.3267037384144,24361900.0,289.76251322428385,0.02411185868060895,31313400.0,0.7780023887536965,-0.014600026039138014,0.32053702221310904,0.040612864098514216
2022-04-11,0.6915254592895508,0.08644068241119385,8,277.5566711425781,284.708163419004,277.3036828422877,283.9103297757524,34569300.0,289.3236928304037,0.022255442216757022,31311460.0,1.1040462501588875,-0.03943146450265189,0.3399861197714135,0.05296153301439905
2022-04-12,-0.570373147726059,-0.07129664346575737,8,274.44305419921875,282.8886463462349,272.9154444392271,281.42915338423376,30966700.0,288.90562845865884,0.01987888743456511,31303090.0,0.9892537765441047,-0.01121795030377759,0.33953732013903043,0.046571729444021104
2022-04-13,2.6357423961162567,0.1464301331175698,18,279.8528747558594,280.78694183396783,273.70353796361,275.0949436670491,21907200.0,288.49794108072916,0.03730410341839743,30970896.666666668,0.7073479413845407,0.019711996619574235,0.34053075233801244,0.03922721826905468
2022-04-14,0.0,0.0,12,272.27325439453125,280.5242650057642,271.7770469964598,280.31020485779595,28221600.0,287.97609151204426,0.028411055400180348,31001133.333333332,0.9103409122677236,-0.027084304093500933,0.34678614146902004,0.016908752125880076
2022-04-18,0.0,0.0,9,272.94464111328125,274.8322544416231,270.8235184060801,271.378132874332,20778000.0,287.6731658935547,0.030879435197259976,30615183.333333332,0.6786828539869378,0.002465856296619995,0.34229716243376707,0.009601232610524646
2022-04-19,0.5445305109024048,0.07779007298605782,7,277.59552001953125,278.4420507901121,270.8915984998425,271.8354050361262,22297700.0,287.8804138183594,0.03394834954084587,29919866.666666668,0.7452473050236409,0.017039641765011604,0.32748216099713073,0.02071410017996148
2022-04-20,0.5244845747947693,0.023840207945216785,22,278.6268310546875,281.8766604511875,277.6635755165915,281.58474413814736,22906700.0,288.221283976237,0.03744626315611596,29078106.666666668,0.787764494524632,0.003715157345059783,0.32559310706913985,0.03760063614204013
2022-04-21,-0.2651498317718506,-0.01893927369798933,14,273.22674560546875,285.3794446334665,272.4969992966275,280.7869066754208,29454600.0,287.9718719482422,0.036982622007257125,28886443.333333332,1.0196686265633488,-0.019381067604931634,0.3023445566857328,0.0225463566978711
2022-04-22,0.6400106549263,0.04000066593289375,16,266.6298522949219,275.55223063550807,265.99741140383605,274.0732590451422,29405800.0,287.59694519042966,0.03809070545904476,28845703.333333332,1.0194169876946435,-0.024144390754749168,0.30880339563270176,0.038445972326249835
2022-04-25,-4.475777268409729,-0.22378886342048646,20,273.1392517089844,273.5187044491458,263.4579362455127,265.9099034942464,35678900.0,287.61802876790364,0.028474237980096993,29128023.333333332,1.22489945821933,0.024413618197794307,0.31248231579738733,-0.014442455750615344
2022-04-26,-0.877043128013611,-0.06264593771525792,14,262.9227600097656,270.8429253729996,262.70869988138327,270.00616376697724,46518400.0,287.4162943522135,0.026386040056255066,29656613.333333332,1.568567505572675,-0.03740396751948305,0.3290627657248698,-0.023391875424223618
2022-04-27,-3.351405620574951,-0.2578004323519193,13,275.5716857910156,283.1123981548155,271.62132788300465,274.4819359810064,63477700.0,287.28883158365886,0.0065333240504895935,30631033.333333332,2.0723329607990153,0.04810890384986144,0.33972817563623425,-0.06022050861735495
2022-04-28,-21.084813833236694,-0.18659127286050173,113,281.80859375,283.1221431584585,273.85921020488007,277.4884928517332,33646600.0,287.1344502766927,0.0036262823867942895,30491710.0,1.1034671391010868,0.022632615325052896,0.3381267905615586,-0.09798927230972061
2022-04-29,-19.50960186123848,-0.2408592822375121,81,270.02557373046875,282.0518079064076,269.0331294759327,280.8160851975912,37073900.0,286.5603820800781,-0.0025447609370875435,30700286.666666668,1.2076076162589577,-0.04181213873833911,0.358642501580195,-0.1358034851929676
2022-05-02,-4.604603588581085,-0.21926683755148024,21,276.7879638671875,277.2452728288892,268.7607529412359,270.21050638231907,35151100.0,286.0427480061849,-0.009853655522136883,30425636.666666668,1.1553118965135871,0.025043517335394228,0.3627463650131171,-0.16442170860060917
2022-05-03,0.11234104633331299,0.008641618948716383,13,274.1706237792969,276.45716875082513,272.58463663535474,276.29174647907155,25978600.0,285.47905782063805,-0.017035254315883964,30346550.0,0.8560643631648408,-0.009456119591769951,0.3633958581592562,-0.16890157245549164
2022-05-04,2.4030373096466064,0.1501898318529129,16,282.149169921875,283.0248596977465,269.2569830130294,274.9587208572136,33599300.0,285.02240193684895,-0.014606627025776376,30546536.666666668,1.0999381162796307,0.029100660138559276,0.3707046060725929,-0.11547604455929171
2022-05-05,-0.10578066110610973,-0.00813697393123921,13,269.8602600097656,278.617217956907,266.9315345722031,277.82909411714115,43260400.0,284.30433451334636,-0.014877859490151019,31131370.0,1.389607974207367,-0.043554655558661004,0.38865887414473826,-0.10768904973300333
2022-05-06,-1.9854105710983276,-0.1323607047398885,15,267.3110046386719,271.7089326257257,263.9444195820846,267.3888311961461,37780300.0,283.3517740885417,-0.019289882981480638,31574563.333333332,1.1965422799724124,-0.009446575686992587,0.385506642395053,-0.08976908864557036
2022-05-09,-1.846629798412323,-0.09719104202170122,19,257.4350891113281,265.0049915252708,256.20913519772483,262.76711416308353,47726000.0,282.08363647460936,-0.01968425513727247,32413213.333333332,1.4724242088925874,-0.036945413230155544,0.3977200943414344,-0.0769976270971703
2022-05-10,0.6023617386817933,0.05476015806198121,11,262.22222900390625,266.3574589603686,257.91186702277696,264.353091051066,39336400.0,280.7473897298177,-0.021549794801586374,32738486.666666668,1.2015338522061598,0.01859552211434523,0.39522207473046744,-0.034766278482956964
2022-05-11,-4.413913607597351,-0.1576397716999054,28,253.51385498046875,264.03192936850564,252.2976111363992,258.5053244674825,48975900.0,278.9681040445964,-0.026804453858249887,33357903.333333332,1.4681947936176245,-0.03320990007795177,0.3992314819682473,-0.025962411932731987
2022-05-12,-4.70285952091217,-0.23514297604560852,20,248.45431518554688,252.8619819864057,243.268249302566,250.7311202522036,51033800.0,277.0704406738281,-0.034642553059770174,34120243.333333336,1.4957044561913537,-0.019957646083334057,0.4012378603462665,-0.06078878264620697
2022-05-13,-1.1318479776382446,-0.08706522904909574,13,254.06851196289065,255.93667588620227,248.45434012557908,250.4003306028604,34925100.0,275.5399200439453,-0.037544727361406696,34170343.333333336,1.0220880621334114,0.02259649534825381,0.4084390732042207,-0.09468236277506535
2022-05-16,0.0,0.0,8,254.4382781982422,258.6416251404144,248.87274373595716,252.9398570793875,32550900.0,273.98572235107423,-0.03665912674563631,34351690.0,0.9475778338707644,0.0014553800173613407,0.40808456070543664,-0.09351993792774546
2022-05-17,0.9318117499351501,0.08471015908501366,11,259.6146240234375,261.08382679685826,255.37234889589155,258.92377595200503,28828800.0,272.42406565348307,-0.040430178487547014,34502996.666666664,0.8355448159623624,0.020344210241676874,0.40933210008537385,-0.06250981452418801
2022-05-18,-5.084987461566925,-0.26763091902983815,19,247.79440307617188,257.0788952006077,246.5168131016613,256.49373244403006,31356000.0,270.6010553995768,-0.05455885122194902,34776306.666666664,0.9016483636560219,-0.04552987333332392,0.42527323104701986,-0.08685836838249328
2022-05-19,-5.713556706905365,-0.38090378046035767,15,246.87767028808597,251.29561812245225,245.6488462809221,247.6188635950773,32692300.0,269.1165771484375,-0.06896073179087721,34529036.666666664,0.946806026348259,-0.0036995701949091853,0.4154616934599626,-0.14909607388568455
2022-05-20,-1.9184184074401855,-0.17440167340365323,11,246.31201171875,252.1440854849092,240.3434168359691,250.8762278335101,39199300.0,267.55259094238284,-0.07477412090433232,34788640.0,1.1267844905693354,-0.002291250434581227,0.4141566422796097,-0.15149063127193424
2022-05-23,-4.485687494277954,-0.3738072911898295,12,254.20188903808597,255.0308672167441,247.16050023264856,249.1695513045214,33175400.0,266.3943069458008,-0.08408884581768218,35082423.333333336,0.9456416304194873,0.03203204449625052,0.4270695723131571,-0.1712998191496801
2022-05-24,-1.3861917853355405,-0.0815406932550318,17,253.1974029541016,254.86509189810624,247.22880693335125,251.51021949332417,29043900.0,265.58233133951825,-0.08968822500655636,34898243.333333336,0.8322453288718543,-0.003951528793847303,0.413593573035476,-0.17051059975052812
2022-05-25,2.1221182346343994,0.21221182346343995,10,256.0256042480469,258.0346402901023,250.76896093804436,251.7539844462051,28547900.0,264.9684163411458,-0.08023794277558312,34817616.666666664,0.8199268856713819,0.011169945903662937,0.4146883544645219,-0.1401946249700367
2022-05-26,-0.16332340240478516,-0.013610283533732096,12,259.3219909667969,260.5020488847592,254.96257147531688,255.7817874502951,25002100.0,264.2840535481771,-0.08557262333062653,34920780.0,0.7159662527583862,0.012875222884178195,0.4120454846948087,-0.15424040248700036
2022-05-27,3.2613828778266907,0.1417992555576822,23,266.4804077148437,266.57793980454977,260.9409302658759,261.8381838235103,26910800.0,264.09095865885416,-0.08084598147870378,34877086.666666664,0.7715896759725536,0.027604356735651425,0.413838325823987,-0.09575037754592604
2022-05-31,0.9449779391288757,0.05558693759581622,17,265.14434814453125,267.9726006369589,262.27707685726034,265.7880243276553,37827700.0,263.83094889322916,-0.07899308355884324,35445410.0,1.0672101126774949,-0.005013725330764829,0.41395812656331227,-0.033394560680758335
2022-06-01,-0.22150671482086204,-0.011658248148466423,19,265.68072509765625,270.8203419884705,263.35959819128334,268.3919506135823,25292200.0,263.4337890625,-0.0819746942633274,35545226.666666664,0.7115498302256806,0.002022962046442034,0.41066122015417045,-0.010145499930017359
2022-06-02,0.7896866202354432,0.037604124773116344,21,267.7873229980469,267.8555984545972,255.1284461961184,257.9079477705628,44008200.0,263.0724721272787,-0.08151589703573073,36248610.0,1.2140658634910415,0.007929058081335372,0.41127495279734994,0.04862755949326063
2022-06-03,-1.5048725008964539,-0.07166059528078352,21,263.34002685546875,266.6851954970703,261.76987055975866,263.62286094596334,28059000.0,262.742914835612,-0.08327327442182388,36202090.0,0.7750657489664271,-0.016607567874340923,0.41027491186905496,0.05003900206101038
2022-06-06,-0.3087158799171448,-0.0075296556077352386,41,262.1015014648437,267.3971637281567,260.60935271212526,265.3296143204805,22400300.0,262.5919698079427,-0.08485761847317817,35968573.333333336,0.6227742143789967,-0.004703141430546065,0.40453405224114175,0.018647362193699637
2022-06-07,1.807676613330841,0.164334237575531,11,265.7587585449219,266.3731780514668,259.3610454908683,260.0437404453891,22860700.0,262.3459533691406,-0.07192018177331091,35541300.0,0.6432150765447522,0.013953590725876541,0.4001029236057798,0.0440680080664515
2022-06-08,0.4686316251754761,0.03905263543128967,12,263.7204284667969,266.24635182283305,262.94020151963724,264.9882563323359,17372300.0,262.37254231770834,-0.06853022933509267,34569763.333333336,0.5025287512815871,-0.007669850993002991,0.38534688263607597,0.029389919476966862
2022-06-09,0.8037582635879517,0.10046978294849396,8,258.239501953125,265.9635563970034,258.08345654098554,261.1555243257694,26439700.0,261.7948028564453,-0.0565878888250789,33335163.333333332,0.7931474562046544,-0.020783094224200105,0.3622464990279601,0.0358017545273494
2022-06-10,-0.2887944579124452,-0.020628175565174656,14,246.7313690185547,254.1335840539714,246.28274225937133,254.1335840539714,31422800.0,260.6255620320638,-0.05105578558190133,33261036.666666668,0.9447330314719595,-0.04456379774407726,0.3748211733899076,0.0345203363249625
2022-06-13,0.7514171600341797,0.05009447733561198,15,236.26683044433597,242.85960728455797,235.55489376186935,239.04633149317976,46135800.0,259.5002705891927,-0.04135732692946385,33563100.0,1.3745988898522485,-0.04241267989491748,0.37534921116308734,0.03630467240531903
2022-06-14,0.381822407245636,0.07636448144912719,5,238.44168090820312,239.6607577393155,235.5353910282888,237.8272614233036,28651500.0,258.22206115722656,-0.03150294962944361,33346446.666666668,0.8592069879709322,0.009205060480885097,0.36735965377937735,0.057451111938163414
2022-06-15,0.562018871307373,0.1124037742614746,5,245.53179931640625,248.9842329301452,240.3239071262525,242.16715053653425,33111700.0,257.26743367513023,-0.028044211119018333,33584216.666666664,0.9859303948829138,0.02973523077507889,0.38028109760416784,0.07458445906233624
2022-06-16,-0.17768484354019165,-0.016153167594562878,11,238.9098052978516,241.2991929411064,237.0080483932736,239.8948140327076,33169200.0,255.82612152099608,-0.033588977767267526,33569880.0,0.9880643004979464,-0.02697000566521801,0.37331061226012957,0.048800544038037116
2022-06-17,-0.06047332286834717,-0.006719258096483018,9,241.5234832763672,244.30298425938648,237.9930417189488,238.64646508071192,43084800.0,254.88156229654948,-0.03354172057277565,33564026.666666664,1.2836600455567113,0.010940019708513438,0.35782350772154475,0.042261702105498164
2022-06-21,0.028048932552337646,0.00560978651046753,5,247.4628143310547,248.44782291350015,243.33744820562424,244.0688942004628,29928300.0,254.21995595296224,-0.028942704197763784,33302293.333333332,0.898685856269358,0.024591112110996294,0.3663581663215285,0.02871027404292296
2022-06-22,-0.22322309017181385,-0.07440769672393795,3,246.8679351806641,250.807999765496,244.1762040592044,245.65860562744965,25939900.0,253.86771748860676,-0.02818325935450501,32576090.0,0.7962864788254207,-0.0024039132990493206,0.35135132504873196,0.021027485305956776
2022-06-23,0.24816089868545543,0.03102011233568193,8,252.45616149902344,252.95355435633135,247.35556322748172,249.2475727977944,25861400.0,253.54218190511068,-0.028974594212048323,32126923.333333332,0.8049759303645323,0.022636501229978512,0.3535139983879238,0.01830257602025248
2022-06-24,2.323464870452881,0.2904331088066101,8,261.0775451660156,261.35061722658685,255.24547001777492,255.333239991249,33923200.0,253.79430491129557,-0.014038831528497803,31625166.666666668,1.072664702689314,0.034150022783363765,0.3541260025247883,0.0488838084998929
2022-06-27,0.7354555130004883,0.14709110260009767,5,258.33697509765625,261.662589875894,256.7667889581559,261.57481993208773,24615100.0,254.12372690836588,-0.0012976955736409288,30744543.333333332,0.8006331313209727,-0.010497149674885575,0.35024935833530885,0.0538391411196962
2022-06-28,-0.8258391618728638,-0.11797702312469482,7,250.1350555419922,260.3070248398186,249.97901014588223,257.4495160699315,27295500.0,253.99261169433595,-0.002328088709494232,30490223.333333332,0.8952213862651274,-0.0317489184525892,0.3572030970022921,0.03929287604396307
2022-06-29,-1.0681975185871124,-0.11868861317634583,9,253.8215484619141,255.48923716820215,249.43285716002453,251.21758735681783,20069800.0,253.97205403645833,-0.006284375815372427,30074186.666666668,0.667343068075213,0.014738009880038705,0.35982651587094827,0.02329725388969695
2022-06-30,-1.939616858959198,-0.21551298432879978,9,250.4763946533203,253.10961257371625,246.643624151786,250.6909533710016,31730900.0,253.66744639078777,-0.016291813929166208,30170923.333333332,1.051704637920152,-0.01317915609948983,0.3565964894002428,-0.008291713373055528
2022-07-01,-3.3647459745407104,-0.3738606638378567,9,253.15835571289065,253.34365777058397,248.3113199662267,250.047299049122,22837700.0,253.84624481201172,-0.019832805422766827,29886980.0,0.7641354195037438,0.010707440368911358,0.3318952649900211,-0.05107070867504392
2022-07-05,-0.54819256067276,-0.06091028451919556,9,256.3475036621094,256.4742924252785,248.43813191819905,249.8230015296174,22941000.0,254.16190592447916,-0.009166355558061423,29561936.666666668,0.7760317011255803,0.01259744297294918,0.3332794580209689,-0.06420362251145499
2022-07-06,2.371514916419983,0.23715149164199828,10,259.6243591308594,261.36032343408743,255.90861514607,257.2252241415935,23824400.0,254.60565083821615,0.004552083276793627,29049440.0,0.8201328493767867,0.012782864751705203,0.33466195515093194,-0.07181528210639954
2022-07-07,0.0,0.0,7,261.7601623535156,262.4038384700445,258.4637739518754,258.56130604758283,20859900.0,254.8575932820638,0.01701232631645461,28638923.333333332,0.728375845600341,0.008226513220124021,0.3229898859983553,-0.09282829676355633
2022-07-08,-0.6062934398651123,-0.055117585442282936,11,261.0384521484375,261.4675695162726,256.7765648822066,258.2394568827498,19658800.0,255.11896158854168,0.017893096576879576,28326086.666666668,0.6940175051830904,-0.002757143022028785,0.3228435509930057,-0.08384837709464035
2022-07-11,-0.9024251103401184,-0.0564015693962574,16,257.96636962890625,259.9363866918104,255.69399418885052,259.0781520069453,19455200.0,255.18365376790365,0.008939316814889662,28022996.666666668,0.6942583704169635,-0.011768697271405615,0.3235439120891099,-0.07495022798319916
2022-07-12,-2.807443618774414,-0.2807443618774414,10,247.39454650878903,259.36100751938403,245.80486573573236,259.30249421900527,35868500.0,254.78607228597005,3.4847536766019484e-05,28385210.0,1.263633420362224,-0.04098140054195887,0.34266442028099675,-0.08426899620443369
2022-07-13,0.02581554651260376,0.00860518217086792,3,246.4680328369141,247.27750148823952,241.97207772326223,244.00062297935975,29497400.0,254.1189931233724,-0.004404954909461124,28471430.0,1.0360350709465593,-0.003745085269460602,0.3315174053262541,-0.029631018203187302
2022-07-14,0.7444432973861694,0.1240738828976949,6,247.79440307617188,248.8281777156596,239.8557763630804,244.3712411297217,25102800.0,253.54066162109376,-0.0021220567327318337,28047266.666666668,0.895017696317407,0.005381510226664776,0.3321698794261646,-0.00320470857220295
2022-07-15,-2.7285621762275696,-0.19489729830196925,14,250.36911010742188,253.9288082977264,248.46735333614535,249.393848698428,29774100.0,253.0302744547526,-0.008230025071181929,28196663.333333332,1.055944089838526,0.010390497118930142,0.3339397796134215,-0.06492596427848403
2022-07-18,-0.7005943357944486,-0.07005943357944486,10,247.960205078125,254.38717398041587,247.03370974632665,253.3241426511031,20975000.0,252.36937052408854,-0.011818810349600636,27428890.0,0.7647046599406684,-0.009621414671575623,0.3333879960587413,-0.0749344547898333
2022-07-19,0.6501046419143677,0.08126308023929596,8,253.10958862304688,253.2948906690836,247.40430351046797,251.207816997982,25012600.0,252.02835591634116,-0.006721354498931321,27327343.333333332,0.9152957056564713,0.020766975665710063,0.3370720650875618,-0.055451502549607734
2022-07-20,0.5324549078941345,0.05916165643268161,9,255.7818603515625,258.31754657545594,252.50499551769903,253.47049502006536,22788300.0,251.8177012125651,-0.0044983107642507575,27340276.666666668,0.83350656168683,0.01055776568186606,0.33855321770318375,-0.038942470288330734
2022-07-21,4.3265315890312195,0.2704082243144512,16,258.2882995605469,258.33708050208395,250.67150822662933,253.36323998539388,22404700.0,251.56868591308594,-0.0009625112062867498,27325076.666666668,0.8199318257478508,0.009799128075538066,0.337213714326178,0.039793613453368216
2022-07-22,0.673139750957489,0.05609497924645742,12,253.91905212402344,258.7661026310825,252.66098630595368,258.6783326737253,21881300.0,251.24197336832682,-0.00039443307911449254,27475376.666666668,0.796396725164702,-0.01691616478159208,0.3399212526133742,0.04657787017845243
2022-07-25,-0.7883542776107788,-0.03583428534594449,22,252.42691040039065,255.03087159212205,250.45689296726155,254.5432408625004,21056000.0,251.048220316569,-0.00493790202226244,27295920.0,0.7713973370379162,-0.005876446494073928,0.3351085209555827,0.023733846143646802
2022-07-26,-5.108545005321503,-0.2688707897537633,19,245.6683654785156,253.4509629497861,243.39601928294323,253.4314386717432,39348000.0,251.01278686523438,-0.013212655828548728,27560093.333333332,1.427716500234397,-0.026774264721439178,0.3183482181829492,0.013166204507676225
2022-07-27,1.742729902267456,0.13405614632826585,13,262.0917663574219,263.3693565432231,252.4464455853136,254.69929727249695,45994000.0,251.87361806233724,-0.0104139335287936,27555366.666666668,1.6691485385182074,0.06685191578051408,0.34784117811390536,0.042325573065920614
2022-07-28,11.846409976482391,0.12212793790188033,97,269.572021484375,270.9666382175285,261.24328035182674,263.07677664337115,33459300.0,252.91129608154296,-0.008888484980368493,27715626.666666668,1.2072359179322183,0.02854059565057865,0.35494489787107153,0.048163409874861236
2022-07-29,1.2490862011909485,0.048041776968882635,26,273.7948913574219,275.0237303147809,269.78658106335865,270.830117963255,32152800.0,253.85339914957683,-0.011033884890121559,27683663.333333332,1.161435884147799,0.01566508961053903,0.3484803625628404,0.046574855665747095
2022-08-01,0.5092034339904785,0.046291221271861686,11,271.1324157714844,274.32150965184684,269.0160855594384,270.9471137351139,21539600.0,254.92748616536457,-0.008952405261240741,27296010.0,0.7891116687017626,-0.009724343550522319,0.3386645811576642,0.014558140945377163
2022-08-02,-0.4260099530220032,-0.06085856471742902,7,268.0213317871094,271.01539127951946,265.6416917082196,269.1721330389586,22754200.0,255.8107477823893,-0.010757048815272275,26618323.333333332,0.8548322039317027,-0.011474408087733368,0.34115030071808106,-0.0021495081923209015
2022-08-03,4.426261842250824,0.3161615601607731,14,275.48211669921875,276.486634852269,269.76706884087804,269.9133818757628,23518900.0,256.7447245279948,-0.0004053230269287537,26404676.666666668,0.8907096381789943,0.02783653398915087,0.34300216963821545,0.04813561259435305
2022-08-04,-0.899071455001831,-0.11238393187522888,8,276.6329040527344,276.779187317559,273.2390132583336,274.8286644195843,18098700.0,257.7368901570638,-0.0016711975319717853,26143303.333333332,0.6922881844439195,0.004177357743958776,0.34249688552692054,0.07049087800557226
2022-08-05,0.5595521926879883,0.03730347951253255,15,275.91119384765625,276.6328777271908,271.7858275964847,272.24420162439264,16774600.0,258.5187245686849,-0.0014617519594100979,25840410.0,0.6491615264618479,-0.0026089094771624133,0.3383663931403532,0.05666906846046749
2022-08-08,0.9421576261520386,0.10468418068355984,9,273.3852844238281,278.8467542489701,272.41002301800336,277.0229904194802,18739200.0,258.9289825439453,-0.007653382896845107,25334276.666666668,0.7396777198954302,-0.009154791397201545,0.3270145650474875,0.05417710314356456
2022-08-09,-0.9660066962242126,-0.09660066962242127,10,275.3163146972656,276.07701749099675,270.74233579565794,272.72214524982263,23405200.0,259.494960530599,-0.015776441970929072,25293946.666666668,0.9253281153962528,0.007063402397489149,0.3252603383415976,0.033513896487664
2022-08-10,-2.869514226913452,-0.2207318636087271,13,282.0065612792969,282.6404751722234,279.8414800012585,281.041062115649,24687800.0,260.5573440551758,-0.019201603320396814,25207023.333333332,0.9794016403100353,0.02430021842108321,0.31462935170438494,-0.004632258495277252
2022-08-11,1.8959577083587646,0.2106619675954183,9,279.91949462890625,284.00584195935807,279.4221315920144,283.65476216861083,20065900.0,261.4272755940755,-0.008223250628004676,25206893.333333332,0.7960481180544793,-0.0074007733753528315,0.3147245819434268,0.03415638897798665
2022-08-12,0.8073980212211608,0.05382653474807739,15,284.68853759765625,284.68853759765625,279.84148761091336,281.34339838835007,22619700.0,262.5676803588867,0.0007547333412245634,24903186.666666668,0.9083054431052733,0.0170371948372956,0.31302640829663836,-0.0033200432238270233
2022-08-15,0.6763086318969727,0.09661551884242467,7,286.2099914550781,286.90241878136646,282.93309736302257,283.8010943775884,18085700.0,263.66940155029295,0.01643727276390061,24744786.666666668,0.7308893078622891,0.005344275081324623,0.31248212449100055,0.0265370211644092
2022-08-16,0.5443975329399109,0.03629316886266073,15,285.4687194824219,286.7658336452833,283.23539259166887,284.76653017389106,18102900.0,264.6401087443034,0.019677387876629152,24583516.666666668,0.7363836608676139,-0.0025899584039245083,0.31207091093669304,0.026392691071570367
